26,7,7982,1223,2753,200,567,520,728,497,1579,780,220,408,225,565,3166
11,22,7974,1135,2685,228,639,561,790,428,1388,700,218,458,145,629,3059
23,10,8027,1208,2729,240,727,557,724,366,1478,684,287,431,165,603,3213
20,13,7990,1265,2641,216,658,656,893,342,1437,833,261,521,185,645,3402
18,15,8035,1168,2602,163,464,568,762,379,1360,637,237,510,129,640,3067
12,21,7957,1261,2722,256,682,486,621,327,1312,771,271,457,160,697,3264
22,11,8078,1262,2799,239,672,537,676,418,1449,694,245,446,191,653,3300
23,10,8001,1207,2721,184,527,691,880,424,1482,611,263,430,199,724,3289
24,9,7995,1240,2655,250,702,541,815,381,1344,762,292,416,174,694,3271
26,7,7993,1229,2626,187,542,614,814,395,1547,803,215,511,188,551,3259
26,7,8029,1240,2700,141,417,637,834,417,1436,635,308,458,200,642,3258
28,5,7949,1238,2596,184,511,653,824,352,1392,656,294,465,174,609,3313
17,16,7930,1282,2844,228,625,523,672,417,1388,814,277,438,196,587,3315
13,20,7940,1155,2716,231,708,622,820,416,1457,628,216,500,136,584,3163
9,24,7947,1150,2682,235,728,574,726,422,1334,653,234,464,135,610,3109
11,22,7975,1152,2562,126,405,516,680,373,1376,711,236,466,177,643,2946
22,11,8000,1196,2648,269,801,632,860,378,1418,658,325,513,134,697,3293
26,7,8001,1274,2591,257,669,693,858,327,1412,671,260,522,285,655,3498
21,12,8022,1177,2614,331,869,503,750,371,1432,672,232,470,127,568,3188
19,14,7975,1228,2758,179,493,430,591,361,1476,753,250,329,165,551,3065
19,14,7923,1274,2712,232,632,539,708,357,1385,750,197,417,183,587,3319
20,13,7949,1243,2724,264,714,602,747,367,1365,714,269,443,173,622,3352
16,17,7947,1271,2835,220,663,586,810,473,1424,650,272,461,161,613,3348
28,5,7944,1313,2678,294,712,568,751,321,1451,786,249,458,155,588,3488
13,20,7926,1166,2606,179,531,545,707,359,1406,733,228,445,160,745,3056
25,8,8151,1272,2743,144,426,675,899,424,1515,711,269,460,212,681,3363
11,22,7947,1245,2757,162,536,491,704,391,1397,657,277,475,198,707,3143
25,16,9981,1560,3327,360,967,595,856,392,1698,1029,328,582,176,728,4075
27,13,9882,1513,3172,239,669,675,889,289,1561,951,360,563,198,858,3940
26,15,9956,1480,3286,317,877,724,1003,555,1774,807,293,572,185,742,4001
